3.129,260
0.995,951
2.929,187
0.967,563
4.141,891
0.616,708
1.242,932
1.76,813
0.471,685
1.348,826
3.335,736
3.823,167
3.902,934
3.473,765
0.755,684
0.711,690
1.521,131
2.94,630
3.954,730
3.439,175
1.451,581
1.917,226
0.693,263
0.73,906
0.96,262
1.47,904
0.214,701
4.175,271
1.115,692
1.081,782
1.589,623
1.629,822
0.541,841
3.443,833
3.773,932
0.699,842
1.556,281
4.13,245
1.055,818
3.81,812
0.98,599
1.236,141
1.704,334
3.54,797
1.272,317
4.09,144
3.488,962
1.98,388
0.509,775
0.492,180
0.257,667
2.015,230
2.852,748
1.868,774
3.803,721
1.412,716
1.39,709
1.073,948
3.651,613
4.441,265
1.978,264
4.616,187
4.121,639
1.674,423
0.959,187
0.796,867
1.303,804
1.545,135
1.501,242
3.727,182
4.122,736
1.544,284
1.172,179
1.544,130
0.259,729
4.341,761
0.861,729
3.201,592
1.539,891
1.672,322
3.795,269
0.652,593
2.931,244
1.405,581
3.448,241
3.051,939
3.23,643
1.101,567
2.635,764
3.092,590
1.627,595
1.028,719
3.804,125
1.289,785
1.894,699
2.606,672
0.606,729
4.458,163
3.794,201
1.77,240
3.856,577
2.689,701
1.238,200
1.594,411
1.671,265
2.939,667
3.115,912
0.56,199
1.124,541
3.407,763
0.879,560
1.579,582
4.154,791
4.037,654
0.707,933
0.214,287
0.371,649
1.737,579
3.815,612
3.343,638
4.048,155
4.13,741
0.425,810
1.542,680
3.976,633
2.812,856
3.095,170
0.702,139
1.601,296
0.505,722
3.38,179
2.847,776
2.486,371
0.745,718
0.83,948
3.542,168
1.606,708
1.697,803
2.069,762
2.308,452
1.8,801
3.048,259
3.556,322
3.161,251
1.712,140
2.968,729
1.165,788
1.212,685
4.073,798
0.365,813
3.767,579
3.305,151
3.107,559
0.417,667
2.292,362
2.428,440
1.393,340
0.565,788
2.758,707
1.881,213
1.227,187
4.132,618
3.537,545
1.658,658
3.115,750
2.919,909
3.233,272
3.637,688
4.411,216
3.27,812
3.273,232
1.737,599
1.241,196
3.725,223
0.546,837
0.357,642
3.364,313
0.283,198
1.836,858
4.197,183
1.656,410
2.965,203
1.869,405
0.432,213
3.795,898
4.011,901
0.755,567
0.939,308
3.158,219
1.753,193
3.766,709
3.235,869
3.215,160
0.578,324
1.675,745
3.7,839
3.832,322
0.992,900
1.235,830
1.884,666
3.459,292
3.293,854
1.702,842
1.215,669
2.918,253
2.64,675
1.65,176
1.145,592
0.349,241
1.378,830
0.666,654
3.477,662
2.306,448
3.785,787
3.237,724
3.901,868
3.376,703
4.103,849
4.361,285
4.106,148
3.508,716
3.336,929
3.985,216
2.819,615
0.746,275
3.346,559
1.581,868
1.95,227
1.361,851
3.308,964
4.351,332
3.583,797
2.663,697
3.007,212
3.809,266
3.439,650
2.691,755
3.504,751
3.603,682
0.806,833
4.21,241
1.015,326
1.352,304
1.405,570
3.963,200
4.538,204
1.063,675
2.92,811
1.888,806
1.479,567
0.563,178
0.851,816
4.17,132
4.144,602
3.457,138
3.327,284
2.086,438
4.027,730
0.633,784
2.625,761
2.611,799
3.324,625
2.897,798
1.574,335
0.918,148
0.879,247
1.255,727
2.676,821
2.172,369
1.059,911
0.734,618
0.394,739
0.988,755
0.454,689
1.755,846
2.509,355
3.837,851
4.096,284
1.057,730
1.719,162
3.502,946
3.893,922
0.742,796
0.9,705
0.94,890
1.775,745
4.221,884
2.018,239
2.36,464
1.902,379
4.358,291
3.32,587
3.769,760
0.886,311
1.447,804
1.205,563
1.09,682
0.487,704
2.131,428
2.706,834
2.461,410
1.721,921
1.353,725
3.276,976
3.524,227
0.953,295
3.227,630
4.36,290
1.165,271
0.79,249
1.695,698
1.855,807
3.735,334
3.146,906
0.818,555
3.784,288
4.076,766
0.55,785
3.275,837
4.204,285
1.441,173
1.764,776
1.128,591
1.261,685
1.435,851
0.683,814
1.275,778
1.875,777
3.952,778
0.349,302
3.755,664
3.139,215
3.856,346
2.878,705
3.743,797
3.523,180
1.389,736
0.819,712
1.089,558
3.813,352
0.762,170
2.046,397
2.532,405
4.262,823
0.788,597
2.931,793
4.428,196
3.646,267
0.535,199
2.934,256
3.765,793
2.727,859
0.603,709
4.45,161
3.895,908
0.542,652
1.669,226
2.586,362
1.294,848
1.367,787
0.458,723
1.977,701
0.996,190
4.059,712
0.409,680
0.415,709
1.492,151
1.079,577
4.142,629
3.534,129
1.498,700
3.764,561
3.31,884
2.457,439
3.407,965
0.773,304
4.152,644
3.895,739
3.68,114
0.306,795
0.504,790
2.983,673
1.153,258
0.394,207
3.203,236
2.003,422
3.379,961
3.179,589
2.548,395
1.141,746
1.695,686
1.591,651
3.65,219
0.645,701
3.133,589
0.791,810
0.729,636
1.616,713
0.781,267
2.347,402
4.453,201
1.014,753
0.785,798
0.719,935
0.783,726
2.831,855
0.211,827
1.11,310
1.265,771
4.285,660
0.689,810
3.437,703
1.108,549
0.37,187
3.883,652
0.71,642
0.467,794
3.957,288
1.706,584
3.724,834
4.414,147
4.154,915
0.435,794
0.848,931
0.238,222
3.484,823
2.346,410
2.981,626
0.706,787
2.09,377
3.096,695
1.528,945
4.005,873
4.063,849
1.137,934
0.855,600
1.055,328
0.798,140
3.775,652
0.803,144
0.638,620
0.285,717
0.573,274
1.697,599
1.507,591
2.454,415
1.805,726
4.708,259
2.914,781
0.591,140
1.906,739
0.98,145
1.286,297
2.146,422
4.099,676
3.07,886
0.672,224
0.953,575
3.79,679
3.554,560
3.349,903
3.689,960
3.725,351
0.316,654
3.491,826
0.752,707
1.496,153
1.959,248
0.653,759
3.764,205
3,929
3.694,706
3.777,809
4.062,672
1.279,928
1.861,412
4.573,190
0.729,880
1.27,259
3.32,831
0.504,884
3.543,195
3.734,565
0.621,639
3.021,701
3.213,812
2.771,391
0.389,687
1.228,878
3.052,634
2.433,413
1.787,647
3.182,957
1.837,414
3.848,216
1.293,933
3.336,787
3.859,704
1.337,934
3.335,173
3.923,184
1.977,428
1.071,558
0.201,264
3.618,866
3.876,830
4.737,250
0.41,229
1.666,695
1.737,152
1.819,808
3.704,293
4.229,666
4.156,636
0.422,170
3.256,250
3.769,293
3.934,683
2.75,646
3.586,818
1.23,264
4.085,625
1.411,750
3.324,584
4.347,307
0.516,658
4.347,240
0.884,734
3.291,624
0.986,216
1.742,722
1.16,939
2.946,764
1.598,749
3.154,922
3.786,164
2.754,654
3.455,584
2.843,895
3.406,259
2.88,800
0.279,788
3.084,257
0.732,261
3.905,818
1.39,885
0.744,571
1.446,899
3.814,772
0.514,612
3.277,873
3.801,718
1.946,828
4.188,670
4.743,226
4.157,757
1.804,170
4.12,267
3.989,716
2.092,374
3.342,553
0.802,314
0.296,777
4.147,206
2.998,288
3.512,626
2.669,807
1.448,630
3.812,269
0.26,780
1.533,928
1.343,184
1.187,258
1.145,606
3.474,901
3.443,257
2.856,729
1.207,652
0.763,673
4.448,223
2.603,837
3.264,939
0.48,905
3.885,702
2.395,426
3.09,616
1.657,602
1.119,934
2.99,648
3.46,161
1.814,869
0.677,214
1.067,256
2.841,866
1.016,604
3.488,147
1.36,290
4.165,215
3.082,304
4.057,203
3.466,730
3.4,663
3.739,201
3.684,551
1.036,808
3.35,531
3.809,679
2.805,668
3.869,739
0.901,599
0.655,690
3.284,838
0.751,913
3.564,561
1.238,792
1.535,731
3.207,851
4.267,746
1.203,955
1.316,214
3.022,851
1.819,777
3.066,878
3.844,811
3.089,710
3.171,848
1.151,727
3.155,745
1.095,353
3.927,158
2.944,274
3.449,577
4.482,216
3.212,249
3.116,922
2.492,440
3.353,654
1.484,289
0.853,623
1.576,267
0.957,660
1.11,779
1.361,662
0.856,283
1.037,609
1.727,833
1.861,861
3.058,623
0.67,701
3.457,538
3.957,671
3.254,178
2.92,699
4.003,937
0.821,757
0.877,275
2.665,415
0.721,874
4.026,805
3.916,277
0.29,637
1.297,323
0.751,324
4.301,667
3.805,133
4.262,671
1.148,770
0.789,346
1.155,792
3.944,665
3.741,722
1.72,830
1.205,560
0.377,813
3.276,932
4.407,175
3.67,200
4.455,287
1.513,203
4.602,264
1.146,182
1.595,137
1.846,791
1.228,819
0.805,713
3.18,234
0.809,601
2.696,846
3.531,945
1.126,872
3.69,593
0.304,232
3.723,784
3.562,137
1.668,574
4.175,703
1.091,344
2.945,796
3.73,116
4.744,232
1.265,740
0.849,901
0.295,253
3.209,663
3.52,120
3.151,203
3.4,159
0.339,788
1.121,932
1.1,548
1.387,158
2.059,237
0.445,609
1.367,663
0.656,744
0.621,321
0.437,235
3.415,897
3.159,210
4.294,742
3.171,262
3.098,738
3.644,791
3.102,720
1.765,733
3.91,847
1.345,558
3.249,601
3.43,828
0.995,880
2.08,403
1.06,216
0.281,812
2.483,378
0.96,919
3.697,574
1.298,150
0.979,843
2.874,621
1.631,723
3.774,176
4.193,280
3.505,602
3.632,165
4.428,268
0.957,859
0.67,697
2.708,661
3.708,605
3.135,929
3.476,610
2.224,402
0.452,235
1.077,614
3.155,921
3.471,555
3.009,217
0.907,624
0.452,201
4.048,795
1.273,717
0.52,699
3.841,203
0.464,245
1.313,128
0.511,163
2.628,803
3.738,925
0.707,238
1.838,247
1.666,239
4.451,279
1.507,793
3.439,144
1.13,253
4.098,824
3.296,169
4.164,894
3.94,145
3.64,893
1.036,153
4.543,210
3.466,326
2.622,846
3.308,679
1.313,797
4.65,210
2.644,683
0.627,154
4.321,148
0.385,189
1.04,595
1.024,546
1.524,324
3.172,259
2.45,378
3.075,673
1.031,807
0.546,654
4.21,832
0.564,221
0.232,670
3.968,261
3.981,790
1.711,256
1.349,235
3,683
3.837,691
1.362,667
1.911,220
3.081,798
2.272,449
0.264,697
1.842,799
0.945,308
3.078,239
3.124,916
0.23,274
1.608,876
1.697,192
1.263,903
1.853,396
0.959,269
0.58,310
1.796,642
3.506,908
1.821,770
3.68,705
2.973,681
1.542,748
2.75,751
3.305,221
3.355,809
3.076,754
1.882,709
3.795,570
3.318,861
3.382,256
3.529,135
3.391,713
4.082,625
1.01,953
0.805,343
2.727,670
1.418,879
0.563,713
0.894,773
2.044,765
0.845,869
3.425,946
3.179,558
3.453,682
4.066,329
3.795,738
0.749,672
1.35,557
3.805,805
0.586,876
1.722,906
4.219,622
4.306,211
3.312,197
3.597,664
1.426,300
1.47,629
1.881,734
3.417,339
4.343,753
2.945,702
0.567,710
1.781,878
3.214,662
1.023,146
2.969,289
2.799,644
3.815,744
1.085,686
4.056,700
1.75,807
0.304,708
1.344,799
2.757,696
3.663,348
3.935,937
3.265,650
0.855,735
3.413,188
0.485,194
4.414,278
3.953,237
0.918,758
1.04,683
2.605,817
3.173,308
2.587,397
3.557,861
3.144,666
2.199,363
2.206,419
4.201,332
0.762,910
3.931,757
4.394,271
4.098,156
1.752,766
4.039,814
2.922,784
2.654,706
3.707,741
3.849,841
3.699,841
0.905,853
1.855,439
3.36,869
4.075,766
4.099,703
0.389,215
3.557,811
0.98,289
0.204,193
3.584,174
2.929,867
3.543,815
1.295,644
2.999,892
1.644,669
3.899,691
3.115,294
2.213,399
3.339,136
3.79,867
4.337,147
1.298,711
3.442,618
4.453,291
3.963,667
1.202,589
4.569,213
0.699,707
4.409,188
0.84,724
4.147,835
2.016,217
4.119,251
4.078,633
3.217,834
3.292,650
0.273,795
3.635,723
1.968,406
0.299,260
3.24,211
0.527,175
3.669,279
2.955,252
1.467,838
3.198,165
1.093,306
3.415,835
1.482,169
3.814,905
2.988,823
4.163,824
3.38,560
2.426,447
1.316,160
1.087,705
4.312,197
2.072,755
1.736,425
3.035,225
3.362,929
3.962,616
0.286,687
0.394,750
3.156,910
3.84,119
4.226,705
1.453,671
1.372,756
4.114,281
1.741,251
4.344,829
4.611,245
3.54,937
3.028,774
1.75,739
0.918,977
3.777,147
0.485,202
3.981,582
1.035,125
2.458,393
1.724,591
1.101,723
1.345,306
3.405,542
3.122,717
1.68,766
3.051,760
2.661,762
0.5,262
3.745,156
3.416,336
4.098,610
1.047,648
0.308,850
1.708,190
1.751,143
3.988,253
0.987,818
1.558,616
0.51,655
1.573,204
1.426,342
3.621,268
1.799,854
1.407,775
1.425,163
4.029,303
0.906,336
0.998,542
2.769,882
1.251,193
3.691,687
2.632,777
1.22,942
1.481,904
4.395,331
0.918,700
1.165,219
3.894,566
3.943,333
0.902,112
3.575,162
3.435,662
3.163,592
2.821,660
0.961,808
3.15,189
3.546,185
4.514,273
2.982,199
0.354,675
3.854,660
3.63,118
3.682,114
3.326,847
3.447,948
3.911,634
1.65,598
0.411,762
4.171,899
0.584,259
3.491,286
0.777,697
0.483,319
1.328,309
1.081,552
0.779,954
0.615,749
4.099,695
1.252,880
1.537,881
0.285,739
1.454,723
0.603,699
0.542,694
2.226,372
1.68,143
0.997,662
1.728,198
4.294,274
3.547,761
1.574,748
2.201,423
1.493,573
3.24,636
1.505,180
3.7,255
3.312,324
1.247,234
1.475,222
1.97,803
1.05,837
0.911,794
3.59,867
1.121,835
3.171,788
2.895,649
1.625,840
1.741,296
2.959,230
0.548,150
3.439,936
1.654,904
0.358,803
0.698,700
1.308,733
4.726,221
1.61,865
3.846,255
1.134,681
3.684,207
0.867,221
1.907,407
0.421,622
1.043,188
3.478,300
1.171,753
3.612,704
1.238,596
1.101,572
0.401,856
4.214,650
3.907,727
1.532,293
3.673,231
3.392,937
4.02,630
2.794,384
3.677,871
1.463,678
0.96,612
2.904,707
0.682,690
3.469,652
3.892,927
1.903,227
1.909,769
0.429,735
2.611,772
2.702,650
3.922,132
2.98,686
3.982,141
1.254,260
4.064,142
4.388,318
3.127,835
1.963,717
3.323,621
0.409,220
1.745,265
3.948,337
3.662,660
1.098,128
3.506,912
4.293,320
3.49,840
3.491,693
1.245,292
1.816,224
1.516,715
1.062,829
3.453,874
0.788,136
3.895,739
1.097,233
3.332,237
1.575,782
3.928,882
2.701,415
2.493,391
0.811,540
1.085,649
3.755,159
0.206,195
0.256,180
2.817,689
0.803,626
1.614,202
1.69,303
3.262,657
3.244,566
1.004,811
0.403,184
1.466,295
1.732,217
1.573,216
3.156,228
0.965,860
3.825,311
3.934,756
1.228,889
1.342,289
1.558,266
3.586,648
1.483,180
1.851,399
2.832,637
3.817,264
0.701,863
0.606,224
3.284,286
1.62,413
0.89,196
1.632,430
0.839,254
3.792,858
3.79,752
1.554,620
0.673,190
3.68,823
0.995,940
3.405,855
3.774,594
3.677,315
0.958,604
0.214,820
1.828,254
2.802,641
2.94,892
2.654,856
1.071,269
4.049,628
1.655,423
3.377,947
4.37,719
1.577,134
4.089,764
2.982,591
0.799,803
0.739,931
2.957,908
0.56,922
1.659,281
1.151,739
3.615,146
1.308,263
3.96,916
0.791,305
2.975,829
4.392,300
0.65,235
3.759,712
3.018,925
4.215,270
4.689,256
2.921,248
3.72,944
0.748,249
3.578,195
3.322,679
0.373,293
0.283,216
1.063,188
3.691,559
4.268,225
1.609,686
3.643,875
1.167,291
0.846,164
4.36,302
0.611,844
0.755,280
3.983,623
2.964,656
4.045,940
4.491,183
1.692,761
3.385,177
3.986,217
3.299,203
1.553,217
0.233,819
4.115,762
1.842,856
2.867,608
4.103,630
0.357,301
0.822,668
1.006,966
0.469,638
0.318,195
1.905,767
0.99,300
3.538,283
3.794,555
0.61,138
0.817,778
3.115,223
0.651,886
0.944,113
2.992,253
4.289,796
0.553,167
4.195,806
4.068,748
3.44,257
1.021,723
2.062,762
3.347,187
2.344,430
3.338,626
4.28,816
1.426,729
3.648,735
3.342,612
1.114,190
0.49,728
3.184,900
3.701,841
1.391,173
1.517,249
2.919,643
2.795,406
0.433,766
0.248,194
1.676,158
1.207,593
4.043,747
0.785,672
0.802,928
0.821,193
3.448,963
3.792,168
1.729,267
1.321,630
3.63,216
1.612,133
3.068,651
0.878,833
3.888,622
1.549,631
3.161,767
2.443,431
1.539,573
2.982,298
2.816,679
2.316,383
0.848,944
0.992,285
1.197,804
3.729,923
1.49,236
3.639,287
3.383,298
0.468,173
1.62,161
3.556,233
0.686,765
2.87,658
2.539,397
1.065,652
3.778,614
3.547,228
2.98,671
2.994,226
4.563,237
2.826,871
2.839,819
1.639,858
3.768,183
0.939,149
3.948,225
1.921,261
1.534,194
1.474,829
3.624,179
1.545,706
0.806,719
1.778,620
4.316,841
3.466,192
1.088,907
1.686,327
1.552,731
3.319,736
0.523,718
3.285,971
3.856,905
1.715,323
1.203,735
3.85,811
1.431,665
2.76,723
0.72,604
1.473,586
3.444,930
2.457,423
3.36,217
2.435,389
1.682,406
0.989,262
4.115,232
4.148,229
3.256,751
3.705,284
0.738,260
2.819,633
4.467,181
1.521,666
1.694,274
1.44,914
3.898,291
1.586,243
0.38,820
1.138,201
3.761,230
0.714,576
0.999,692
3.041,239
1.359,617
1.689,803
1.053,797
3.78,334
1.476,158
1.194,206
0.602,868
1.516,272
1.758,782
4.123,622
1.65,771
3.543,733
3.399,620
1.771,220
1.031,716
4.171,876
3.579,694
0.622,914
3.255,561
3.506,238
0.766,163
3.616,128
2.3,406
2.817,623
3.406,262
0.949,219
0.326,211
1.169,665
0.931,222
4.085,672
2.947,609
1.65,250
1.894,393
3.021,904
3.908,308
4.562,264
0.985,877
0.488,758
0.844,185
1.651,223
2.456,429
1.082,335
1.408,278
3.336,268
2.993,715
0.333,282
3.123,277
3.195,259
4.034,306
0.411,717
3.818,953
0.801,957
1.425,261
1.238,194
3.343,153
4.529,177
4.281,233
4.454,750
4.555,235
2.333,402
1.012,828
3.635,736
0.934,207
3.466,327
0.994,658
1.777,388
0.551,720
0.796,169
3.19,228
0.88,888
3.404,825
0.811,732
1.879,225
0.545,896
2.992,726
0.457,310
3.776,713
1.744,857
0.655,790
0.598,639
3.007,242
1.572,930
2.635,828
3.609,772
3.332,597
3.703,773
1.338,942
3.604,773
3.172,175
3.69,596
0.595,902
1.125,914
3.921,754
3.629,895
0.608,244
2.723,740
3.709,345
0.758,245
2.958,820
1.822,303
4.182,188
4.074,831
3.81,667
1.627,190
4.135,872
2.711,869
3.674,958
4.084,877
3.957,778
1.057,855
4.255,217
3.35,937
4.656,227
1.214,278
0.218,741
1.175,233
3.856,259
0.541,872
0.809,939
2.702,826
1.142,850
0.5,150
0.7,946
3.786,856
3.522,732
0.875,875
3.442,295
3.573,821
1.287,235
1.317,729
4.212,129
3.525,163
4.493,246
2.732,820
0.626,189
0.244,790
1.506,637
0.599,890
0.589,844
3.675,203
1.447,337
3.438,784
1.37,896
3.606,579
2.848,821
3.681,948
3.215,838
3.544,664
2.641,367
3.913,892
1.468,774
1.634,798
3.864,318
0.949,948
1.003,327
4.424,738
3.367,757
3.378,809
1.513,836
2.003,247
1.991,737
2.154,436
4.143,283
1.877,237
3.876,160
2.68,741
2.694,723
0.903,787
0.979,890
3.947,820
3.591,954
1.194,652
3.065,602
3.624,664
1.439,269
0.717,749
2.963,242
3.607,861
0.6,200
4.284,724
0.821,200
2.165,420
1.163,747
3.614,115
4.373,214
3.585,738
0.289,780
0.944,138
4.205,145
0.882,943
1.854,855
2.817,774
1.581,246
1.232,158
0.623,578
2.631,769
0.804,148
4.217,286
2.858,666
1.244,548
3.865,566
3.979,270
4.042,754
3.732,324
4.332,143
3.681,590
3.701,693
4.324,140
1.037,837
0.631,762
3.052,669
1.217,680
0.524,209
0.616,304
3.405,661
2.196,400
0.437,183
3.075,675
0.699,729
0.464,236
0.442,725
1.445,844
1.025,734
0.854,295
1.237,209
1.84,232
3.231,178
4.366,732
3.069,277
1.253,768
1.722,740
1.034,804
1.911,244
4.149,899
1.792,899
3.955,840
2.814,685
3.048,852
1.039,597
0.917,715
3.641,579
4.234,674
1.423,914
2.596,360
1.339,135
0.308,773
3.011,840
0.705,572
2.388,361
2.799,826
0.387,817
1.064,164
0.564,194
4.304,314
0.936,935
1.308,688
1.387,141
1.6,251
4.607,191
1.657,227
0.696,648
3.215,885
0.84,635
2.763,717
3.501,746
1.447,810
0.427,616
4.404,776
0.257,655
4.299,772
1.716,823
4.67,238
3.251,652
3.121,178
1.373,199
4.076,697
4.256,772
1.244,760
1.841,168
0.451,832
0.457,285
2.597,362
3.094,895
4.601,205
3.596,692
4.047,343
0.741,166
3.031,581
0.891,722
1.081,253
0.591,751
2.649,751
1.331,288
3.207,884
3.737,557
2.953,694
3.846,844
1.032,948
2.096,415
1.084,653
1.381,715
1.53,797
3.098,231
1.266,622
1.116,203
1.236,873
1.021,864
3.031,800
2.673,849
2.683,765
0.721,153
1.448,176
0.806,865
3.628,192
0.6,680
4.054,594
4.4,768
1.253,160
2.721,851
2.012,420
3.696,256
1.216,637
4.426,247
1.672,609
0.366,737
0.807,183
0.379,695
0.657,801
0.885,138
3.783,273
1.752,712
4.314,680
0.44,703
0.839,855
2.693,706
3.707,561
1.744,199
3.912,669
3.628,205
1.01,952
1.045,867
0.759,558
0.945,285
1.532,229
3.912,343
4.003,898
1.587,714
0.328,744
1.46,681
0.52,184
1.259,913
3.5,563
3.374,534
3.683,846
3.313,728
1.416,559
3.576,945
3.34,206
3.617,886
1.82,649
3.151,918
3.603,346
4.313,703
3.464,737
4.329,335
0.435,790
1.122,296
1.011,337
1.752,221
4.305,177
1.537,761
0.782,892
3.857,721
3.533,125
0.925,651
3.004,212
1.334,568
1.285,275
2.921,183
2.767,885
1.139,555
3.114,248
0.98,881
1.388,712
1.686,671
2.336,461
3.779,177
1.037,918
2.733,827
2.765,646
3.29,710
0.22,247
4.4,252
0.496,765
2.932,271
3.316,797
3.266,972
1.575,156
0.876,354
3.637,322
0.304,259
1.083,289
1.108,174
1.619,288
4.315,722
3.725,248
0.631,314
1.02,576
3.772,737
3.643,771
3.858,672
1.526,564
1.326,638
4.373,773
3.465,697
3.584,351
1.935,216
1.755,885
3.45,730
1.193,724
0.441,223
1.204,254
0.437,208
3.75,754
0.935,972
3.274,892
3.994,792
3.87,720
3.637,162
1.377,738
1.808,397
3.177,818
3.283,876
4.442,312
3.585,334
1.424,250
2.111,426
4.131,740
0.792,798
1.151,656
1.13,118
4.309,133
3.648,197
0.851,173
4.34,313
1.328,233
3.369,871
2.74,791
3.59,313
1.375,184
3.358,169
3.698,137
3.899,851
3.67,689
3.745,663
0.789,918
1.125,879
3.022,167
3.785,911
4.23,312
1.639,163
4.16,674
3.613,657
1.282,214
1.846,197
3.583,853
0.342,175
3.33,860
3.558,617
1.56,142
3.97,934
4.263,156
3.628,216
3.153,574
3.658,348
1.552,214
2.89,828
0.767,335
1.008,865
4.57,201
3.786,201
3.594,227
3.153,566
0.539,665
3.774,284
0.933,966
4.372,756
0.705,225
4.392,225
0.61,670
3.992,163
3.49,766
4.091,574
1.423,831
0.769,897
3.157,213
2.669,813
3.242,771
0.239,240
1.435,920
3.495,145
3.194,717
3.984,664
1.032,775
3.705,291
3.07,238
0.44,177
1.988,713
3.921,704
2.858,737
3.214,607
3.712,801
1.122,591
2.757,668
0.903,166
1.14,831
3.879,199
1.5,280
1.595,777
0.64,885
0.459,743
0.39,284
3.261,292
1.121,933
0.688,654
3.035,295
4.006,848
1.172,594
2.6,843
3.511,599
2.393,385
4.384,195
2.184,437
4.148,674
1.8,417
3.743,623
3.939,712
3.89,276
1.101,900
3.284,903
3.592,249
1.633,330
3.65,747
4.087,687
4.103,658
3.615,342
3.711,191
1.288,130
3.712,566
1.045,683
0.399,629
3.863,290
0.275,768
0.682,189
2.781,850
3.788,752
1.874,390
2.937,230
3.168,226
0.349,684
3.353,955
2.761,709
1.877,802
1.185,792
0.382,276
4.105,271
1.919,721
4.249,832
0.852,651
1.763,779
3.906,684
1.631,921
1.751,723
1.051,550
1.802,716
3.63,268
1.496,590
3.67,824
3.89,769
0.284,728
0.221,202
1.001,909
3.643,741
0.719,138
4.436,194
4.071,335
3.191,800
1.555,272
3.012,624
3.633,933
3.414,536
3.851,800
3.924,661
0.467,221
1.4,818
1.579,297
1.684,431
1.464,932
0.69,738
2.034,229
3.27,633
3.317,975
0.999,839
0.637,579
3.009,184
4.468,175
3.38,806
0.793,701
1.724,666
3.62,767
0.75,942
0.614,254
2.484,357
4.111,175
4.35,312
4.155,272
3.066,747
3.412,584
3.604,238
0.836,171
2.69,763
0.871,754
3.254,835
3.684,629
1.59,808
3.37,225
3.327,650
0.676,220
0.665,825
0.269,725
0.538,889
4.082,682
3.357,924
0.494,310
3.669,948
1,348
3.752,188
3.242,190
3.105,775
4.237,820
0.863,139
3.213,162
4.26,804
0.962,964
0.98,570
1.725,276
0.918,163
4.213,326
1.043,803
0.599,283
1.52,562
0.655,236
3.715,211
1.783,151
1.449,647
4.03,240
1.832,639
1.793,219
3.898,342
4.038,940
1.576,696
0.696,648
1.113,253
3.781,894
0.914,908
1.38,306
1.646,882
2.615,383
1.256,618
3.157,669
3.495,344
3.734,666
3.578,320
3.942,323
3.949,915
1.068,352
0.298,808
0.406,182
3.808,191
0.714,777
0.895,960
1.041,295
3.774,255
3.621,963
1.192,795
0.437,638
3.437,954
1.184,851
1.4,895
0.532,160
3.406,847
0.96,940
0.566,801
4.22,206
2.815,872
4.385,212
3.871,867
0.635,640
0.278,244
4.126,309
3.096,922
3.143,949
4.12,154
1.404,749
2.05,419
1.116,763
0.469,810
3.433,695
3.222,782
3.596,554
4.025,885
4.358,318
3.511,620
4.736,248
3.493,603
3.4,657
1.469,697
3.661,831
1.102,159
1.08,768
0.865,838
3.149,840
3.418,312
3.54,678
3.802,920
3.381,314
3.593,168
4.166,841
3.824,715
3.998,921
1.199,679
0.792,326
0.322,257
1.787,279
0.309,640
4.214,755
4.03,577
1.292,234
3.674,811
1.145,905
3.412,173
3.998,865
0.92,698
1.438,617
1.659,772
0.249,819
3.987,758
1.824,647
0.249,674
3.646,943
3.915,585
1.088,635
3.81,120
3.625,260
1.331,815
1.79,181
3.336,245
0.971,707
2.916,796
3.806,813
2.43,355
3.706,121
1.821,856
0.875,677
3.689,236
1.587,298
1.801,843
0.714,151
3.963,838
4.296,684
4.103,795
1.739,624
3.176,897
2.696,775
3.877,734
3.949,867
3.922,220
3.521,222
4.159,837
4.175,773
2.82,729
1.163,331
0.766,667
4.397,328
1.973,778
2.77,753
4.008,336
1.028,170
3.24,656
4.199,775
1.676,810
0.439,856
1.352,336
1.672,881
1.875,835
0.658,162
3.789,630
3.94,828
0.914,178
4.392,775
1.928,739
1.449,312
0.899,691
3.578,917
3.831,158
3.786,124
1.744,760
3.302,850
1.391,129
0.889,967
3.322,894
1.024,327
1.047,884
3.928,227
1.458,898
4.036,879
3.961,618
3.885,596
2.787,775
1.48,300
1.753,623
1.481,153
4.26,677
0.705,872
3.733,326
0.596,318
3.778,146
1.893,680
2.978,600
1.713,400
3.848,201
2.909,243
3.948,241
1.66,145
3.604,782
3.045,170
3.382,291
4.395,778
1.308,259
1.48,589
1.46,559
4.356,311
0.359,767
0.24,247
3.365,847
0.487,162
3.582,581
3.773,906
1.731,254
0.411,783
1.773,261
4.134,316
1.389,777
0.815,668
1.713,303
3.899,183
3.447,193
1.194,190
0.844,625
4.207,185
1.257,814
1.588,186
1.186,953
3.748,281
4.161,833
3.289,857
3.967,227
4.425,211
3.409,752
2.932,229
3.459,330
1.005,703
2.304,393
1.152,304
4.41,225
0.438,175
1.644,674
2.095,447
3.457,269
0.397,297
0.609,237
4.359,189
3.431,798
1.147,778
4.333,766
4.32,836
3.261,254
3.194,858
1.161,859
0.648,698
3.914,814
3.585,178
0.874,274
1.341,806
1.787,235
0.85,750
1.855,771
1.878,722
3.493,838
1.527,709
3.227,860
1.299,810
0.697,782
1,317
1.829,848
3.719,845
4.48,758
1.867,661
0.352,834
0.306,835
0.994,568
1.684,161
0.888,950
3.81,775
3.155,791
3.57,945
4.017,904
3.346,731
3.737,264
3.963,198
0.894,209
3.728,637
4.109,621
0.438,701
0.859,606
2.545,426
1.493,253
1.4,840
1.645,586
0.523,682
3.3,847
